position,Median patristic pairwise distance
3912,0.22567182
3913,0.22567182
3914,0.22567182
3915,0.22567182
3916,0.22567182
3917,0.22567182
3918,0.22567182
3919,0.22567182
3920,0.22567182
3921,0.22567182
3922,0.22567182
3923,0.22567182
3924,0.22567182
3925,0.22567182
3926,0.22567182
3927,0.22567182
3928,0.22567182
3929,0.22567182
3930,0.22567182
3931,0.22567182
3932,0.22567182
3933,0.22567182
3934,0.22567182
3935,0.22567182
3936,0.22567182
3937,0.22567182
3938,0.22567182
3939,0.22567182
3940,0.21764983
3941,0.21764983
3942,0.21764983
3943,0.21764983
3944,0.21764983
3945,0.21764983
3946,0.21764983
3947,0.21764983
3948,0.21764983
3949,0.21764983
3950,0.21764983
3951,0.21764983
3952,0.21764983
3953,0.21764983
3954,0.21764983
3955,0.21764983
3956,0.21764983
3957,0.21764983
3958,0.21764983
3959,0.21764983
3960,0.21764983
3961,0.21764983
3962,0.21764983
3963,0.21764983
3964,0.21764983
3965,0.21764983
3966,0.21764983
3967,0.21764983
3968,0.21764983
3969,0.21764983
3970,0.21764983
3971,0.21764983
3972,0.21764983
3973,0.21764983
3974,0.21764983
3975,0.21122133
3976,0.21122133
3977,0.21122133
3978,0.21122133
3979,0.21122133
3980,0.21122133
3981,0.21122133
3982,0.21122133
3983,0.21122133
3984,0.21122133
3985,0.21122133
3986,0.21122133
3987,0.21122133
3988,0.21122133
3989,0.21122133
3990,0.21122133
3991,0.21122133
3992,0.21122133
3993,0.21122133
3994,0.21122133
3995,0.21122133
3996,0.21122133
3997,0.21122133
3998,0.21122133
3999,0.21122133
4000,0.21122133
4001,0.21122133
4002,0.21122133
4003,0.21122133
4004,0.21122133
4005,0.21122133
4006,0.21122133
4007,0.21122133
4008,0.21122133
4009,0.21122133
4010,0.20522141
4011,0.20522141
4012,0.20522141
4013,0.20522141
4014,0.20522141
4015,0.20522141
4016,0.20522141
4017,0.20522141
4018,0.20522141
4019,0.20522141
4020,0.20522141
4021,0.20522141
4022,0.20522141
4023,0.20522141
4024,0.20522141
4025,0.20522141
4026,0.20522141
4027,0.20522141
4028,0.20522141
4029,0.20522141
4030,0.20522141
4031,0.20522141
4032,0.20522141
4033,0.20522141
4034,0.20522141
4035,0.20522141
4036,0.20522141
4037,0.20522141
4038,0.20522141
4039,0.20522141
4040,0.20522141
4041,0.20522141
4042,0.20522141
4043,0.20522141
4044,0.20522141
4045,0.19686655
4046,0.19686655
4047,0.19686655
4048,0.19686655
4049,0.19686655
4050,0.19686655
4051,0.19686655
4052,0.19686655
4053,0.19686655
4054,0.19686655
4055,0.19686655
4056,0.19686655
4057,0.19686655
4058,0.19686655
4059,0.19686655
4060,0.19686655
4061,0.19686655
4062,0.19686655
4063,0.19686655
4064,0.19686655
4065,0.19686655
4066,0.19686655
4067,0.19686655
4068,0.19686655
4069,0.19686655
4070,0.19686655
4071,0.19686655
4072,0.19686655
4073,0.19686655
4074,0.19686655
4075,0.19686655
4076,0.19686655
4077,0.19686655
4078,0.19686655
4079,0.19686655
4080,0.19140991
4081,0.19140991
4082,0.19140991
4083,0.19140991
4084,0.19140991
4085,0.19140991
4086,0.19140991
4087,0.19140991
4088,0.19140991
4089,0.19140991
4090,0.19140991
4091,0.19140991
4092,0.19140991
4093,0.19140991
4094,0.19140991
4095,0.19140991
4096,0.19140991
4097,0.19140991
4098,0.19140991
4099,0.19140991
4100,0.19140991
4101,0.19140991
4102,0.19140991
4103,0.19140991
4104,0.19140991
4105,0.19140991
4106,0.19140991
4107,0.19140991
4108,0.19140991
4109,0.19140991
4110,0.19140991
4111,0.19140991
4112,0.19140991
4113,0.19140991
4114,0.19140991
4115,0.20772707
4116,0.20772707
4117,0.20772707
4118,0.20772707
4119,0.20772707
4120,0.20772707
4121,0.20772707
4122,0.20772707
4123,0.20772707
4124,0.20772707
4125,0.20772707
4126,0.20772707
4127,0.20772707
4128,0.20772707
4129,0.20772707
4130,0.20772707
4131,0.20772707
4132,0.20772707
4133,0.20772707
4134,0.20772707
4135,0.20772707
4136,0.20772707
4137,0.20772707
4138,0.20772707
4139,0.20772707
4140,0.20772707
4141,0.20772707
4142,0.20772707
4143,0.20772707
4144,0.20772707
4145,0.20772707
4146,0.20772707
4147,0.20772707
4148,0.20772707
4149,0.20772707
4150,0.21025925
4151,0.21025925
4152,0.21025925
4153,0.21025925
4154,0.21025925
4155,0.21025925
4156,0.21025925
4157,0.21025925
4158,0.21025925
4159,0.21025925
4160,0.21025925
4161,0.21025925
4162,0.21025925
4163,0.21025925
4164,0.21025925
4165,0.21025925
4166,0.21025925
4167,0.21025925
4168,0.21025925
4169,0.21025925
4170,0.21025925
4171,0.21025925
4172,0.21025925
4173,0.21025925
4174,0.21025925
4175,0.21025925
4176,0.21025925
4177,0.21025925
4178,0.21025925
4179,0.21025925
4180,0.21025925
4181,0.21025925
4182,0.21025925
4183,0.21025925
4184,0.21025925
4185,0.21248269
4186,0.21248269
4187,0.21248269
4188,0.21248269
4189,0.21248269
4190,0.21248269
4191,0.21248269
4192,0.21248269
4193,0.21248269
4194,0.21248269
4195,0.21248269
4196,0.21248269
4197,0.21248269
4198,0.21248269
4199,0.21248269
4200,0.21248269
4201,0.21248269
4202,0.21248269
4203,0.21248269
4204,0.21248269
4205,0.21248269
4206,0.21248269
4207,0.21248269
4208,0.21248269
4209,0.21248269
4210,0.21248269
4211,0.21248269
4212,0.21248269
4213,0.21248269
4214,0.21248269
4215,0.21248269
4216,0.21248269
4217,0.21248269
4218,0.21248269
4219,0.21248269
4220,0.20927359
4221,0.20927359
4222,0.20927359
4223,0.20927359
4224,0.20927359
4225,0.20927359
4226,0.20927359
4227,0.20927359
4228,0.20927359
4229,0.20927359
4230,0.20927359
4231,0.20927359
4232,0.20927359
4233,0.20927359
4234,0.20927359
4235,0.20927359
4236,0.20927359
4237,0.20927359
4238,0.20927359
4239,0.20927359
4240,0.20927359
4241,0.20927359
4242,0.20927359
4243,0.20927359
4244,0.20927359
4245,0.20927359
4246,0.20927359
4247,0.20927359
4248,0.20927359
4249,0.20927359
4250,0.20927359
4251,0.20927359
4252,0.20927359
4253,0.20927359
4254,0.20927359
4255,0.20562125
4256,0.20562125
4257,0.20562125
4258,0.20562125
4259,0.20562125
4260,0.20562125
4261,0.20562125
4262,0.20562125
4263,0.20562125
4264,0.20562125
4265,0.20562125
4266,0.20562125
4267,0.20562125
4268,0.20562125
4269,0.20562125
4270,0.20562125
4271,0.20562125
4272,0.20562125
4273,0.20562125
4274,0.20562125
4275,0.20562125
4276,0.20562125
4277,0.20562125
4278,0.20562125
4279,0.20562125
4280,0.20562125
4281,0.20562125
4282,0.20562125
4283,0.20562125
4284,0.20562125
4285,0.20562125
4286,0.20562125
4287,0.20562125
4288,0.20562125
4289,0.20562125
4290,0.20340186
4291,0.20340186
4292,0.20340186
4293,0.20340186
4294,0.20340186
4295,0.20340186
4296,0.20340186
4297,0.20340186
4298,0.20340186
4299,0.20340186
4300,0.20340186
4301,0.20340186
4302,0.20340186
4303,0.20340186
4304,0.20340186
4305,0.20340186
4306,0.20340186
4307,0.20340186
4308,0.20340186
4309,0.20340186
4310,0.20340186
4311,0.20340186
4312,0.20340186
4313,0.20340186
4314,0.20340186
4315,0.20340186
4316,0.20340186
4317,0.20340186
4318,0.20340186
4319,0.20340186
4320,0.20340186
4321,0.20340186
4322,0.20340186
4323,0.20340186
4324,0.20340186
4325,0.20168339
4326,0.20168339
4327,0.20168339
4328,0.20168339
4329,0.20168339
4330,0.20168339
4331,0.20168339
4332,0.20168339
4333,0.20168339
4334,0.20168339
4335,0.20168339
4336,0.20168339
4337,0.20168339
4338,0.20168339
4339,0.20168339
4340,0.20168339
4341,0.20168339
4342,0.20168339
4343,0.20168339
4344,0.20168339
4345,0.20168339
4346,0.20168339
4347,0.20168339
4348,0.20168339
4349,0.20168339
4350,0.20168339
4351,0.20168339
4352,0.20168339
4353,0.20168339
4354,0.20168339
4355,0.20168339
4356,0.20168339
4357,0.20168339
4358,0.20168339
4359,0.20168339
4360,0.19977817
4361,0.19977817
4362,0.19977817
4363,0.19977817
4364,0.19977817
4365,0.19977817
4366,0.19977817
4367,0.19977817
4368,0.19977817
4369,0.19977817
4370,0.19977817
4371,0.19977817
4372,0.19977817
4373,0.19977817
4374,0.19977817
4375,0.19977817
4376,0.19977817
4377,0.19977817
4378,0.19977817
4379,0.19977817
4380,0.19977817
4381,0.19977817
4382,0.19977817
4383,0.19977817
4384,0.19977817
4385,0.19977817
4386,0.19977817
4387,0.19977817
4388,0.19977817
4389,0.19977817
4390,0.19977817
4391,0.19977817
4392,0.19977817
4393,0.19977817
4394,0.19977817
4395,0.19984866
4396,0.19984866
4397,0.19984866
4398,0.19984866
4399,0.19984866
4400,0.19984866
4401,0.19984866
4402,0.19984866
4403,0.19984866
4404,0.19984866
4405,0.19984866
4406,0.19984866
4407,0.19984866
4408,0.19984866
4409,0.19984866
4410,0.19984866
4411,0.19984866
4412,0.19984866
4413,0.19984866
4414,0.19984866
4415,0.19984866
4416,0.19984866
4417,0.19984866
4418,0.19984866
4419,0.19984866
4420,0.19984866
4421,0.19984866
4422,0.19984866
4423,0.19984866
4424,0.19984866
4425,0.19984866
4426,0.19984866
4427,0.19984866
4428,0.19984866
4429,0.19984866
4430,0.19884996
4431,0.19884996
4432,0.19884996
4433,0.19884996
4434,0.19884996
4435,0.19884996
4436,0.19884996
4437,0.19884996
4438,0.19884996
4439,0.19884996
4440,0.19884996
4441,0.19884996
4442,0.19884996
4443,0.19884996
4444,0.19884996
4445,0.19884996
4446,0.19884996
4447,0.19884996
4448,0.19884996
4449,0.19884996
4450,0.19884996
4451,0.19884996
4452,0.19884996
4453,0.19884996
4454,0.19884996
4455,0.19884996
4456,0.19884996
4457,0.19884996
4458,0.19884996
4459,0.19884996
4460,0.19884996
4461,0.19884996
4462,0.19884996
4463,0.19884996
4464,0.19884996
4465,0.17749457
4466,0.17749457
4467,0.17749457
4468,0.17749457
4469,0.17749457
4470,0.17749457
4471,0.17749457
4472,0.17749457
4473,0.17749457
4474,0.17749457
4475,0.17749457
4476,0.17749457
4477,0.17749457
4478,0.17749457
4479,0.17749457
4480,0.17749457
4481,0.17749457
4482,0.17749457
4483,0.17749457
4484,0.17749457
4485,0.17749457
4486,0.17749457
4487,0.17749457
4488,0.17749457
4489,0.17749457
4490,0.17749457
4491,0.17749457
4492,0.17749457
4493,0.17749457
4494,0.17749457
4495,0.17749457
4496,0.17749457
4497,0.17749457
4498,0.17749457
4499,0.17749457
4500,0.17117648
4501,0.17117648
4502,0.17117648
4503,0.17117648
4504,0.17117648
4505,0.17117648
4506,0.17117648
4507,0.17117648
4508,0.17117648
4509,0.17117648
4510,0.17117648
4511,0.17117648
4512,0.17117648
4513,0.17117648
4514,0.17117648
4515,0.17117648
4516,0.17117648
4517,0.17117648
4518,0.17117648
4519,0.17117648
4520,0.17117648
4521,0.17117648
4522,0.17117648
4523,0.17117648
4524,0.17117648
4525,0.17117648
4526,0.17117648
4527,0.17117648
4528,0.17117648
4529,0.17117648
4530,0.17117648
4531,0.17117648
4532,0.17117648
4533,0.17117648
4534,0.17117648
4535,0.16336091
4536,0.16336091
4537,0.16336091
4538,0.16336091
4539,0.16336091
4540,0.16336091
4541,0.16336091
4542,0.16336091
4543,0.16336091
4544,0.16336091
4545,0.16336091
4546,0.16336091
4547,0.16336091
4548,0.16336091
4549,0.16336091
4550,0.16336091
4551,0.16336091
4552,0.16336091
4553,0.16336091
4554,0.16336091
4555,0.16336091
4556,0.16336091
4557,0.16336091
4558,0.16336091
4559,0.16336091
4560,0.16336091
4561,0.16336091
4562,0.16336091
4563,0.16336091
4564,0.16336091
4565,0.16336091
4566,0.16336091
4567,0.16336091
4568,0.16336091
4569,0.16336091
4570,0.16159249
4571,0.16159249
4572,0.16159249
4573,0.16159249
4574,0.16159249
4575,0.16159249
4576,0.16159249
4577,0.16159249
4578,0.16159249
4579,0.16159249
4580,0.16159249
4581,0.16159249
4582,0.16159249
4583,0.16159249
4584,0.16159249
4585,0.16159249
4586,0.16159249
4587,0.16159249
4588,0.16159249
4589,0.16159249
4590,0.16159249
4591,0.16159249
4592,0.16159249
4593,0.16159249
4594,0.16159249
4595,0.16159249
4596,0.16159249
4597,0.16159249
4598,0.16159249
4599,0.16159249
4600,0.16159249
4601,0.16159249
4602,0.16159249
4603,0.16159249
4604,0.16159249
4605,0.16074775
4606,0.16074775
4607,0.16074775
4608,0.16074775
4609,0.16074775
4610,0.16074775
4611,0.16074775
4612,0.16074775
4613,0.16074775
4614,0.16074775
4615,0.16074775
4616,0.16074775
4617,0.16074775
4618,0.16074775
4619,0.16074775
4620,0.16074775
4621,0.16074775
4622,0.16074775
4623,0.16074775
4624,0.16074775
4625,0.16074775
4626,0.16074775
4627,0.16074775
4628,0.16074775
4629,0.16074775
4630,0.16074775
4631,0.16074775
4632,0.16074775
4633,0.16074775
4634,0.16074775
4635,0.16074775
4636,0.16074775
4637,0.16074775
4638,0.16074775
4639,0.16074775
4640,0.15706363
4641,0.15706363
4642,0.15706363
4643,0.15706363
4644,0.15706363
4645,0.15706363
4646,0.15706363
4647,0.15706363
4648,0.15706363
4649,0.15706363
4650,0.15706363
4651,0.15706363
4652,0.15706363
4653,0.15706363
4654,0.15706363
4655,0.15706363
4656,0.15706363
4657,0.15706363
4658,0.15706363
4659,0.15706363
4660,0.15706363
4661,0.15706363
4662,0.15706363
4663,0.15706363
4664,0.15706363
4665,0.15706363
4666,0.15706363
4667,0.15706363
4668,0.15706363
4669,0.15706363
4670,0.15706363
4671,0.15706363
4672,0.15706363
4673,0.15706363
4674,0.15706363
4675,0.15454092
4676,0.15454092
4677,0.15454092
4678,0.15454092
4679,0.15454092
4680,0.15454092
4681,0.15454092
4682,0.15454092
4683,0.15454092
4684,0.15454092
4685,0.15454092
4686,0.15454092
4687,0.15454092
4688,0.15454092
4689,0.15454092
4690,0.15454092
4691,0.15454092
4692,0.15454092
4693,0.15454092
4694,0.15454092
4695,0.15454092
4696,0.15454092
4697,0.15454092
4698,0.15454092
4699,0.15454092
4700,0.15454092
4701,0.15454092
4702,0.15454092
4703,0.15454092
4704,0.15454092
4705,0.15454092
4706,0.15454092
4707,0.15454092
4708,0.15454092
4709,0.15454092
4710,0.1510095
4711,0.1510095
4712,0.1510095
4713,0.1510095
4714,0.1510095
4715,0.1510095
4716,0.1510095
4717,0.1510095
4718,0.1510095
4719,0.1510095
4720,0.1510095
4721,0.1510095
4722,0.1510095
4723,0.1510095
4724,0.1510095
4725,0.1510095
4726,0.1510095
4727,0.1510095
4728,0.1510095
4729,0.1510095
4730,0.1510095
4731,0.1510095
4732,0.1510095
4733,0.1510095
4734,0.1510095
4735,0.1510095
4736,0.1510095
4737,0.1510095
4738,0.1510095
4739,0.1510095
4740,0.1510095
4741,0.1510095
4742,0.1510095
4743,0.1510095
4744,0.1510095
4745,0.14433095
4746,0.14433095
4747,0.14433095
4748,0.14433095
4749,0.14433095
4750,0.14433095
4751,0.14433095
4752,0.14433095
4753,0.14433095
4754,0.14433095
4755,0.14433095
4756,0.14433095
4757,0.14433095
4758,0.14433095
4759,0.14433095
4760,0.14433095
4761,0.14433095
4762,0.14433095
4763,0.14433095
4764,0.14433095
4765,0.14433095
4766,0.14433095
4767,0.14433095
4768,0.14433095
4769,0.14433095
4770,0.14433095
4771,0.14433095
4772,0.14433095
4773,0.14433095
4774,0.14433095
4775,0.14433095
4776,0.14433095
4777,0.14433095
4778,0.14433095
4779,0.14433095
4780,0.13995036
4781,0.13995036
4782,0.13995036
4783,0.13995036
4784,0.13995036
4785,0.13995036
4786,0.13995036
4787,0.13995036
4788,0.13995036
4789,0.13995036
4790,0.13995036
4791,0.13995036
4792,0.13995036
4793,0.13995036
4794,0.13995036
4795,0.13995036
4796,0.13995036
4797,0.13995036
4798,0.13995036
4799,0.13995036
4800,0.13995036
4801,0.13995036
4802,0.13995036
4803,0.13995036
4804,0.13995036
4805,0.13995036
4806,0.13995036
4807,0.13995036
4808,0.13995036
4809,0.13995036
4810,0.13995036
4811,0.13995036
4812,0.13995036
4813,0.13995036
4814,0.13995036
4815,0.14769942
4816,0.14769942
4817,0.14769942
4818,0.14769942
4819,0.14769942
4820,0.14769942
4821,0.14769942
4822,0.14769942
4823,0.14769942
4824,0.14769942
4825,0.14769942
4826,0.14769942
4827,0.14769942
4828,0.14769942
4829,0.14769942
4830,0.14769942
4831,0.14769942
4832,0.14769942
4833,0.14769942
4834,0.14769942
4835,0.14769942
4836,0.14769942
4837,0.14769942
4838,0.14769942
4839,0.14769942
4840,0.14769942
4841,0.14769942
4842,0.14769942
4843,0.14769942
4844,0.14769942
4845,0.14769942
4846,0.14769942
4847,0.14769942
4848,0.14769942
4849,0.14769942
4850,0.15484456
4851,0.15484456
4852,0.15484456
4853,0.15484456
4854,0.15484456
4855,0.15484456
4856,0.15484456
4857,0.15484456
4858,0.15484456
4859,0.15484456
4860,0.15484456
4861,0.15484456
4862,0.15484456
4863,0.15484456
4864,0.15484456
4865,0.15484456
4866,0.15484456
4867,0.15484456
4868,0.15484456
4869,0.15484456
4870,0.15484456
4871,0.15484456
4872,0.15484456
4873,0.15484456
4874,0.15484456
4875,0.15484456
4876,0.15484456
4877,0.15484456
4878,0.15484456
4879,0.15484456
4880,0.15484456
4881,0.15484456
4882,0.15484456
4883,0.15484456
4884,0.15484456
4885,0.17820423
4886,0.17820423
4887,0.17820423
4888,0.17820423
4889,0.17820423
4890,0.17820423
4891,0.17820423
4892,0.17820423
4893,0.17820423
4894,0.17820423
4895,0.17820423
4896,0.17820423
4897,0.17820423
4898,0.17820423
4899,0.17820423
4900,0.17820423
4901,0.17820423
4902,0.17820423
4903,0.17820423
4904,0.17820423
4905,0.17820423
4906,0.17820423
4907,0.17820423
4908,0.17820423
4909,0.17820423
4910,0.17820423
4911,0.17820423
4912,0.17820423
4913,0.17820423
4914,0.17820423
4915,0.17820423
4916,0.17820423
4917,0.17820423
4918,0.17820423
4919,0.17820423
4920,0.20083067
4921,0.20083067
4922,0.20083067
4923,0.20083067
4924,0.20083067
4925,0.20083067
4926,0.20083067
4927,0.20083067
4928,0.20083067
4929,0.20083067
4930,0.20083067
4931,0.20083067
4932,0.20083067
4933,0.20083067
4934,0.20083067
4935,0.20083067
4936,0.20083067
4937,0.20083067
4938,0.20083067
4939,0.20083067
4940,0.20083067
4941,0.20083067
4942,0.20083067
4943,0.20083067
4944,0.20083067
4945,0.20083067
4946,0.20083067
4947,0.20083067
4948,0.20083067
4949,0.20083067
4950,0.20083067
4951,0.20083067
4952,0.20083067
4953,0.20083067
4954,0.20083067
4955,0.22926164
4956,0.22926164
4957,0.22926164
4958,0.22926164
4959,0.22926164
4960,0.22926164
4961,0.22926164
4962,0.22926164
4963,0.22926164
4964,0.22926164
4965,0.22926164
4966,0.22926164
4967,0.22926164
4968,0.22926164
4969,0.22926164
4970,0.22926164
4971,0.22926164
4972,0.22926164
4973,0.22926164
4974,0.22926164
4975,0.22926164
4976,0.22926164
4977,0.22926164
4978,0.22926164
4979,0.22926164
4980,0.22926164
4981,0.22926164
4982,0.22926164
4983,0.22926164
4984,0.22926164
4985,0.22926164
4986,0.22926164
4987,0.22926164
4988,0.22926164
4989,0.22926164
4990,0.25722331
4991,0.25722331
4992,0.25722331
4993,0.25722331
4994,0.25722331
4995,0.25722331
4996,0.25722331
4997,0.25722331
4998,0.25722331
4999,0.25722331
5000,0.25722331
5001,0.25722331
5002,0.25722331
5003,0.25722331
5004,0.25722331
5005,0.25722331
5006,0.25722331
5007,0.25722331
5008,0.25722331
5009,0.25722331
5010,0.25722331
5011,0.25722331
5012,0.25722331
5013,0.25722331
5014,0.25722331
5015,0.25722331
5016,0.25722331
5017,0.25722331
5018,0.25722331
5019,0.25722331
5020,0.25722331
5021,0.25722331
5022,0.25722331
5023,0.25722331
5024,0.25722331
5025,0.28400516
5026,0.28400516
5027,0.28400516
5028,0.28400516
5029,0.28400516
5030,0.28400516
5031,0.28400516
5032,0.28400516
5033,0.28400516
5034,0.28400516
5035,0.28400516
5036,0.28400516
5037,0.28400516
5038,0.28400516
5039,0.28400516
5040,0.28400516
5041,0.28400516
5042,0.28400516
5043,0.28400516
5044,0.28400516
5045,0.28400516
5046,0.28400516
5047,0.28400516
5048,0.28400516
5049,0.28400516
5050,0.28400516
5051,0.28400516
5052,0.28400516
5053,0.28400516
5054,0.28400516
5055,0.28400516
5056,0.28400516
5057,0.28400516
5058,0.28400516
5059,0.28400516
5060,0.31324575
5061,0.31324575
5062,0.31324575
5063,0.31324575
5064,0.31324575
5065,0.31324575
5066,0.31324575
5067,0.31324575
5068,0.31324575
5069,0.31324575
5070,0.31324575
5071,0.31324575
5072,0.31324575
5073,0.31324575
5074,0.31324575
5075,0.31324575
5076,0.31324575
5077,0.31324575
5078,0.31324575
5079,0.31324575
5080,0.31324575
5081,0.31324575
5082,0.31324575
5083,0.31324575
5084,0.31324575
5085,0.31324575
5086,0.31324575
5087,0.31324575
5088,0.31324575
5089,0.31324575
5090,0.31324575
5091,0.31324575
5092,0.31324575
5093,0.31324575
5094,0.31324575
5095,0.34431115
5096,0.34431115
5097,0.34431115
5098,0.34431115
5099,0.34431115
5100,0.34431115
5101,0.34431115
5102,0.34431115
5103,0.34431115
5104,0.34431115
5105,0.34431115
5106,0.34431115
5107,0.34431115
5108,0.34431115
5109,0.34431115
5110,0.34431115
5111,0.34431115
5112,0.34431115
5113,0.34431115
5114,0.34431115
5115,0.34431115
5116,0.34431115
5117,0.34431115
5118,0.34431115
5119,0.34431115
5120,0.34431115
5121,0.34431115
5122,0.34431115
5123,0.34431115
5124,0.34431115
5125,0.34431115
5126,0.34431115
5127,0.34431115
5128,0.34431115
5129,0.34431115
5130,0.37219302
5131,0.37219302
5132,0.37219302
5133,0.37219302
5134,0.37219302
5135,0.37219302
5136,0.37219302
5137,0.37219302
5138,0.37219302
5139,0.37219302
5140,0.37219302
5141,0.37219302
5142,0.37219302
5143,0.37219302
5144,0.37219302
5145,0.37219302
5146,0.37219302
5147,0.37219302
5148,0.37219302
5149,0.37219302
5150,0.37219302
5151,0.37219302
5152,0.37219302
5153,0.37219302
5154,0.37219302
5155,0.37219302
5156,0.37219302
5157,0.37219302
5158,0.37219302
5159,0.37219302
5160,0.37219302
5161,0.37219302
5162,0.37219302
5163,0.37219302
5164,0.37219302
5165,0.38325507
5166,0.38325507
5167,0.38325507
5168,0.38325507
5169,0.38325507
5170,0.38325507
5171,0.38325507
5172,0.38325507
5173,0.38325507
5174,0.38325507
5175,0.38325507
5176,0.38325507
5177,0.38325507
5178,0.38325507
5179,0.38325507
5180,0.38325507
5181,0.38325507
5182,0.38325507
5183,0.38325507
5184,0.38325507
5185,0.38325507
5186,0.38325507
5187,0.38325507
5188,0.38325507
5189,0.38325507
5190,0.38325507
5191,0.38325507
5192,0.38325507
5193,0.38325507
5194,0.38325507
5195,0.38325507
5196,0.38325507
5197,0.38325507
5198,0.38325507
5199,0.38325507
5200,0.39377944
5201,0.39377944
5202,0.39377944
5203,0.39377944
5204,0.39377944
5205,0.39377944
5206,0.39377944
5207,0.39377944
5208,0.39377944
5209,0.39377944
5210,0.39377944
5211,0.39377944
5212,0.39377944
5213,0.39377944
5214,0.39377944
5215,0.39377944
5216,0.39377944
5217,0.39377944
5218,0.39377944
5219,0.39377944
5220,0.39377944
5221,0.39377944
5222,0.39377944
5223,0.39377944
5224,0.39377944
5225,0.39377944
5226,0.39377944
5227,0.39377944
5228,0.39377944
5229,0.39377944
5230,0.39377944
5231,0.39377944
5232,0.39377944
5233,0.39377944
5234,0.39377944
5235,0.38787756
5236,0.38787756
5237,0.38787756
5238,0.38787756
5239,0.38787756
5240,0.38787756
5241,0.38787756
5242,0.38787756
5243,0.38787756
5244,0.38787756
5245,0.38787756
5246,0.38787756
5247,0.38787756
5248,0.38787756
5249,0.38787756
5250,0.38787756
5251,0.38787756
5252,0.38787756
5253,0.38787756
5254,0.38787756
5255,0.38787756
5256,0.38787756
5257,0.38787756
5258,0.38787756
5259,0.38787756
5260,0.38787756
5261,0.38787756
5262,0.38787756
5263,0.38787756
5264,0.38787756
5265,0.38787756
5266,0.38787756
5267,0.38787756
5268,0.38787756
5269,0.38787756
5270,0.38041261
5271,0.38041261
5272,0.38041261
5273,0.38041261
5274,0.38041261
5275,0.38041261
5276,0.38041261
5277,0.38041261
5278,0.38041261
5279,0.38041261
5280,0.38041261
5281,0.38041261
5282,0.38041261
5283,0.38041261
5284,0.38041261
5285,0.38041261
5286,0.38041261
5287,0.38041261
5288,0.38041261
5289,0.38041261
5290,0.38041261
5291,0.38041261
5292,0.38041261
5293,0.38041261
5294,0.38041261
5295,0.38041261
5296,0.38041261
5297,0.38041261
5298,0.38041261
5299,0.38041261
5300,0.38041261
5301,0.38041261
5302,0.38041261
5303,0.38041261
5304,0.38041261
5305,0.36572083
5306,0.36572083
5307,0.36572083
5308,0.36572083
5309,0.36572083
5310,0.36572083
5311,0.36572083
5312,0.36572083
5313,0.36572083
5314,0.36572083
5315,0.36572083
5316,0.36572083
5317,0.36572083
5318,0.36572083
5319,0.36572083
5320,0.36572083
5321,0.36572083
5322,0.36572083
5323,0.36572083
5324,0.36572083
5325,0.36572083
5326,0.36572083
5327,0.36572083
5328,0.36572083
5329,0.36572083
5330,0.36572083
5331,0.36572083
5332,0.36572083
5333,0.36572083
5334,0.36572083
5335,0.36572083
5336,0.36572083
5337,0.36572083
5338,0.36572083
5339,0.36572083
5340,0.3501751
5341,0.3501751
5342,0.3501751
5343,0.3501751
5344,0.3501751
5345,0.3501751
5346,0.3501751
5347,0.3501751
5348,0.3501751
5349,0.3501751
5350,0.3501751
5351,0.3501751
5352,0.3501751
5353,0.3501751
5354,0.3501751
5355,0.3501751
5356,0.3501751
5357,0.3501751
5358,0.3501751
5359,0.3501751
5360,0.3501751
5361,0.3501751
5362,0.3501751
5363,0.3501751
5364,0.3501751
5365,0.3501751
5366,0.3501751
5367,0.3501751
5368,0.3501751
5369,0.3501751
5370,0.3501751
5371,0.3501751
5372,0.3501751
5373,0.3501751
5374,0.3501751
5375,0.33747325
5376,0.33747325
5377,0.33747325
5378,0.33747325
5379,0.33747325
5380,0.33747325
5381,0.33747325
5382,0.33747325
5383,0.33747325
5384,0.33747325
5385,0.33747325
5386,0.33747325
5387,0.33747325
5388,0.33747325
5389,0.33747325
5390,0.33747325
5391,0.33747325
5392,0.33747325
5393,0.33747325
5394,0.33747325
5395,0.33747325
5396,0.33747325
5397,0.33747325
5398,0.33747325
5399,0.33747325
5400,0.33747325
5401,0.33747325
5402,0.33747325
5403,0.33747325
5404,0.33747325
5405,0.33747325
5406,0.33747325
5407,0.33747325
5408,0.33747325
5409,0.33747325
5410,0.32608508
5411,0.32608508
5412,0.32608508
5413,0.32608508
5414,0.32608508
5415,0.32608508
5416,0.32608508
5417,0.32608508
5418,0.32608508
5419,0.32608508
5420,0.32608508
5421,0.32608508
5422,0.32608508
5423,0.32608508
5424,0.32608508
5425,0.32608508
5426,0.32608508
5427,0.32608508
5428,0.32608508
5429,0.32608508
5430,0.32608508
5431,0.32608508
5432,0.32608508
5433,0.32608508
5434,0.32608508
5435,0.32608508
5436,0.32608508
5437,0.32608508
5438,0.32608508
5439,0.32608508
5440,0.32608508
5441,0.32608508
5442,0.32608508
5443,0.32608508
5444,0.32608508
5445,0.31157704
5446,0.31157704
5447,0.31157704
5448,0.31157704
5449,0.31157704
5450,0.31157704
5451,0.31157704
5452,0.31157704
5453,0.31157704
5454,0.31157704
5455,0.31157704
5456,0.31157704
5457,0.31157704
5458,0.31157704
5459,0.31157704
5460,0.31157704
5461,0.31157704
5462,0.31157704
5463,0.31157704
5464,0.31157704
5465,0.31157704
